@id,label,definition,notation,unit.label,unit.comment
http://environment.data.gov.uk/water-quality/def/determinands/7872,TROUT TOX,Toxicity Test : Trout : Pass/Fail 1/0,7872,coded,Coded Result
http://environment.data.gov.uk/water-quality/def/determinands/8918,Gas Temp,Temperature of Gas,8918,cel,CELSIUS
http://environment.data.gov.uk/water-quality/def/determinands/0740,Hydrazine -N,Hydrazine as N,0740,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7915,TROUT TOX,"Toxicity Test : Trout, 4 Day : Semistatic LC50",7915,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/7945,IB (An/Cat),Ionic Balance,7945,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/7731,HERB.ASS.K,Plant Bioassay : Known herbicide content,7731,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/6526,State tide,State of tide,6526,coded,Coded Result
http://environment.data.gov.uk/water-quality/def/determinands/5540,GSF 84-64,Grain Size Fraction : 84 to 64 microns,5540,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5541,GSF 112-84,Grain Size Fraction : 112 to 84 microns,5541,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5542,GSF  160-112,Grain Size Fraction : 160 to 112 microns,5542,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5543,GSF 261-160,Grain Size Fraction : 261 to 160 microns,5543,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5544,GSF 564-261,Grain Size Fraction : 564 to 261 microns,5544,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5545,GSF 2000-500,Grain Size Fraction : 2000 to 500 microns,5545,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5546,GSF <2000um,Grain Size Fraction : < 2000 microns,5546,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5547,GSF >2000um,Grain Size Fraction : > 2000 microns,5547,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5549,GSF 50.2-39,Grain Size : 50.2 to 39.0 microns,5549,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5530,GSF <5.8 um,Grain Size Fraction : < 5.8 microns,5530,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5531,GSF 7.2-5.8,Grain Size Fraction : 7.2 to 5.8 microns,5531,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5532,GSF 9.1-7.2,Grain Size Fraction : 9.1 to 7.2 microns,5532,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5533,GSF 11.4-9.1,Grain Size Fraction : 11.4 to 9.1 microns,5533,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5534,GSF14.5-11.4,Grain Size Fraction : 14.5 to 11.4 microns,5534,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5535,GSF18.5-14.5,Grain Size Fraction : 18.5 to 14.5 microns,5535,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5536,GSF23.7-18.5,Grain Size Fraction : 23.7 to 18.5 microns,5536,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5537,GSF30.3-23.7,Grain Size Fraction : 30.3 to 23.7 microns,5537,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5538,GSF 39-30.3,Grain Size Fraction : 39 to 30.3 microns,5538,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/3456,Fluorescein,Fluorescein,3456,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2987,4:2 FTSA,4:2 Fluorotelomer sulfonic acid,2987,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2969,PFDS,Perfluorodecanesulfonic acid,2969,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2988,ADONA,"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)",2988,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2960,PFOS (B),Perfluorooctanesulfonic acid (branched),2960,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2989,5:3 FTCA,"2H,2H,3H,3H-Perfluorooctanoic acid",2989,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2942,EtFOSAA-B,2-(N-Ethylperfluorooctanesulfonamido)acetic acid (B),2942,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2970,FBSA,Perfluorobutylsulfonamide (perfluorobutane sulfonamide),2970,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2961,FOSA,Perfluorooctanesulfonamide,2961,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2980,HFPO-TA,Hexafluoropropylene oxide trimer acid,2980,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2943,MeFOSAA-B,2-(N-Methylperfluorooctanesulfonamido)acetic acid (B),2943,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2962,PFODA,Perfluorooctadecanoic acid,2962,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2990,MeFOSAA-L,2-(N-Methylperfluorooctanesulfonamido)acetic acid (L),2990,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2953,PFUnDS,Perfluoroundecane sulfonic acid,2953,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2981,HFPO-DA,Hexafluoropropylene oxide dimer acid (Gen X),2981,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2944,PFHxS-B,Perfluorohexanesulfonic acid (B),2944,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2972,PFBS,Perfluorobutanesulfonic acid,2972,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2963,PFNS,Perfluorononanesulfonic acid,2963,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2991,EtFOSAA-L,2-(N-Ethylperfluorooctanesulfonamido)acetic acid (L),2991,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2982,9Cl-PF3ONS,9-chlorohexadecafluoro-3-oxanonane-1-sulfonic acid,2982,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2973,PFecHS,Perfluoro-4-ethylcyclohexanesulfonic acid,2973,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2964,PFHxS-L,Perfluorohexanesulfonic acid (L),2964,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2955,PFTrDA,Perfluorotridecanoic acid,2955,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2983,8:2 FTSA,8:2 Fluorotelomer sulfonic acid,2983,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2965,PFHxSA,Perfluorohexanesulfonamide,2965,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2993,11Cl-PF3OUdS,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (F-53B Minor),2993,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2956,PFTrDS,Perfluorotridecane sulfonic acid,2956,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2984,6:2 FTSA,6:2 Fluorotelomer sulfonic acid,2984,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2975,N-MeFOSA,N-methylperfluorooctanesulfonamide,2975,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2966,PFHxDA,Perfluorohexadecanoic acid,2966,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2957,PFPeS,Perfluoropentanesulfonic acid,2957,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2967,PFHpS,Perfluoroheptanesulfonic acid,2967,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2995,PFBA,Perfluorobutanoic acid,2995,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2977,EtFOSA,N-Ethylperfluorooctanesulfonamide,2977,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2968,PFDoS,Perfluorododecane sulfonic acid,2968,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2959,PFOS (L),Perfluorooctanesulfonic acid (linear),2959,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6360,Number Birds,Number of birds,6360,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/8288,No of dogs,Number of dogs,8288,no.,NUMBER
http://environment.data.gov.uk/water-quality/def/determinands/3138,GCMS SV Add3,GCMS Scan : Semi Volatile Screen : Additional 3,3138,text,Text Result
http://environment.data.gov.uk/water-quality/def/determinands/3139,GCMS SV Add2,GCMS Scan : Semi Volatile Screen : Additional 2,3139,text,Text Result
http://environment.data.gov.uk/water-quality/def/determinands/3140,GCMS SV Add1,GCMS Scan : Semi Volatile Screen : Additional 1,3140,text,Text Result
http://environment.data.gov.uk/water-quality/def/determinands/8456,B[j]floranDW,Benzo(j)Fluoranthene : Dry Wt,8456,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/9432,TriphnylnDWt,Triphenylene : Dry Wt,9432,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/9440,DibenzthpDWt,DibenzoThiophene : Dry Wt,9440,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/4148,C>10-44 DW,Equiv.Carbon No 10-44 : Dry  Weight,4148,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/4805,C>20-44 DW,Equiv.Carbon No >20-44 : Dry Wt,4805,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/4808,C>10-20 DW,Equiv.Carbon No >10-20 : Dry Wt,4808,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/2978,EtFOSE,N-Ethyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,2978,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2976,MeFOSE,N-Methyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,2976,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/5031,Rotenone,Rotenone,5031,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/3339,AvianMito CN,Mitochondrial Marker : Avian copy number : Wet Wt,3339,lgn/g ww,log (10) Gene Copies / gram wet weight
http://environment.data.gov.uk/water-quality/def/determinands/3322,SheepMito CN,Mitochondrial Marker : Sheep copy number : Wet Wt,3322,lgn/g ww,log (10) Gene Copies / gram wet weight
http://environment.data.gov.uk/water-quality/def/determinands/5195,HxClCyPD D,Hexachlorocyclopentadiene : Dry Wt,5195,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5231,14Nbenz DW,"1,4-Dinitrobenzene : Dry Wt",5231,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/9030,DEHP DW,Di(2-ethylhexyl) phthalate : Dry Wt :- {DEHP},9030,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5116,2ClNaphth D,2-Chloronaphthalene : Dry Wt,5116,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5204,b2CliPrEth D,Bis(2-chloroisopropyl)ether : Dry Wt,5204,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5196,DPhAmine D,Diphenylamine : Dry Wt,5196,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5232,12NBenz DW,"1,2-Dinitrobenzene : Dry Wt",5232,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5191,NNdnPrAmne D,N-Nitroso-di-n-Propylamine : Dry Wt,5191,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5117,13NBenzene D,"1,3-Dinitrobenzene : Dry Wt",5117,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5205,b2ClEtEth DW,Bis(2-chloroethyl)ether : Dry Wt,5205,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5197,DnOcPhth D,Di-n-octylphthalate : Dry Wt,5197,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5192,Nitrobenz D,Nitrobenzene : Dry Wt,5192,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5206,Bis(2ceo)M-D,Bis(2-chloroethoxy)methane : Dry Wt,5206,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5198,DnBuPhth D,Di-n-butylphthalate : Dry Wt,5198,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5193,Isophoron D,Isophorone : Dry Wt,5193,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5230,1MeNaphth DW,1-Methylnaphthalene : Dry Wt,5230,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5207,BenzButPhthD,Benzyl butyl phthalate : Dry Wt,5207,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5199,DMePhthal D,Dimethylphthalate : Dry Wt,5199,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5194,HxClEthane D,Hexachloroethane : Dry Wt,5194,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5208,BenzAlc-D,Benzyl Alcohol : Dry Wt,5208,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5220,2NAniline DW,2-Nitroaniline : Dry Wt,5220,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5189,Phenol D,Phenol : Dry Wt,5189,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5221,2MePhen DW,2-Methylphenol : Dry Wt :- {o-Cresol},5221,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5222,2ClPhen DW,2-Chlorophenol : Dry Wt,5222,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5223,26NToluene D,"2,6-Dinitrotoluene : Dry Wt",5223,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5224,24NToluene D,"2,4-Dinitrotoluene : Dry Wt",5224,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5226,24MePhen DW,"2,4-Dimethylphenol : Dry Wt :- {2,4-Xylenol }",5226,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/6747,"2,4,6-T DWt","2,4,6-Trichlorophenol : Dry Wt",6747,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5227,24ClPhen DW,"2,4-Dichlorophenol : Dry Wt",5227,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8631,PAH dry wt,PAH : Total : Dry Wt :- {Polynuclear Aromatic Hydrocarbons},8631,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5228,245ClPhen DW,"2,4,5-Trichlorophenol : Dry Wt",5228,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5229,2346ClPhenDW,"2,3,4,6-Tetrachlorophenol : Dry Wt",5229,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5212,4ClPhPhEt DW,4-Chlorophenyl phenyl ether : Dry Wt,5212,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5213,4ClAniline D,4-Chloroaniline : Dry Wt,5213,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5214,4Cl3MePhen D,4-Chloro-3-Methylphenol : Dry Wt,5214,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5215,4BrPhPhEt DW,4-Bromophenyl phenyl ether : Dry Wt,5215,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5219,2NPhenol DW,2-Nitrophenol : Dry Wt,5219,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5200,DEtPhthal D,Diethylphthalate : Dry Wt,5200,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5113,Azobenzene D,Azobenzene : Dry Wt,5113,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5201,DBeFuran D,Dibenzofuran : Dry Wt,5201,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5202,Carbazole D,Carbazole : Dry Wt,5202,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5115,2356ClPhen D,"2,3,5,6-Tetrachlorophenol : Dry Wt",5115,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5203,b2EtHxAdip D,Bis(2-ethylhexyl)adipate : Dry Wt,5203,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8628,2Me-napht dw,2-Methylnaphthalene : Dry Wt,8628,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/3257,Photo Taken,Photo Taken: Yes/No (1/0),3257,yes/no,YES(1) OR NO(0)
http://environment.data.gov.uk/water-quality/def/determinands/4890,Propan-2-ol,2-Propanol :- {iso-Propanol},4890,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/4330,Butan-2-ol,2-Butanol :- {Butan-2-ol},4330,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6685,Pyridine,Pyridine,6685,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/4884,i-Butanol,2-Methylpropan-1-ol :- {Iso-Butanol},4884,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/3941,IsopropylEth,Isopropyl ether :- {Diisopropyl ether},3941,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7518,TetHydFuran,Tetrahydrofuran :- {THF},7518,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9891,EthylAcetate,Ethyl acetate :- {Ethyl Ethanoate},9891,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7101,MEK,Methyl-Ethyl-Ketone :- {Butanone},7101,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/5569,Dimethxymthn,Dimethoxymethane :- {Dimethoxylmethane},5569,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/4886,Cyclohenanon,Cyclohexanone,4886,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9340,4-Methyl Pen,Methyl-iso-Butyl-Ketone :- {4-Methylpentan-2-one},9340,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/4888,Butan-1-ol,1-Butanol :- {Butan-1-ol},4888,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9097,Acetone,Acetone :- {Propanone},9097,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6594,Acetonitrile,Acetonitrile :- {Methyl Cyanide},6594,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/4329,Propan-1-ol,1-Propanol :- {n-Propanol},4329,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2923,PFMOBA,Perfluoro(4-methoxybutanoic) acid,2923,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2921,PFMOPrA,Perfluoro-3-methoxypropanoic acid,2921,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2924,PFEESA,Perfluoro(2-ethoxyethane)sulfonic acid,2924,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2922,NFDHA,"Perfluoro-3,6-dioxaheptanoic acid",2922,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2925,7:3 FTCA,3-Perfluoroheptylpropanoic acid,2925,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2926,3:3 FTCA,3:3 Fluorotelomer carboxylic acid,2926,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9925,Alky Instrum,Alkalinity : Instrumental,9925,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/4448,Ex Circs OSM,Exceptional Circumstances OSM (not S87 or unusual weather),4448,coded,Coded Result
http://environment.data.gov.uk/water-quality/def/determinands/3449,PBDE Total,PBDE (EQSD) Total,3449,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9803,AmmoniaNoIo%,Ammonia un-ionised : % of Total,9803,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5959,SI-GQA,Suite Indicator : GQA,5959,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/6945,Anions,Anions,6945,mequiv/l,MILLIEQUIVALENTS PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6515,Action taken,Action Taken,6515,coded,Coded Result
http://environment.data.gov.uk/water-quality/def/determinands/9142,Drins Drvd,Drins : Total (Derived),9142,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9731,OptDens@500F,"Optical Density at 500 nm, Filtered",9731,abs/cm,ABSORPTION PER CENTIMETRE
http://environment.data.gov.uk/water-quality/def/determinands/5944,SI-E,Suite Indicator : E,5944,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/5966,SI-RED,Suite Indicator : RED,5966,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/5943,SI-BT,Suite Indicator : BT,5943,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/7078,Cations,Cations,7078,mequiv/l,MILLIEQUIVALENTS PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/3267,Type of Flow,Type of flow as description,3267,coded,Coded Result
http://environment.data.gov.uk/water-quality/def/determinands/5963,SI-LIST2,Suite Indicator : LIST2,5963,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/5957,SI-G4,Suite Indicator : G4,5957,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/7079,Chloride Fld,Chloride : In Situ,7079,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8052,OD 350 filt,"Optical Density at 350 nm, Filtered",8052,abs/cm,ABSORPTION PER CENTIMETRE
http://environment.data.gov.uk/water-quality/def/determinands/9741,OptDens@600F,"Optical Density at 600 nm, Filtered",9741,abs/cm,ABSORPTION PER CENTIMETRE
http://environment.data.gov.uk/water-quality/def/determinands/1153,OptDens@400F,"Optical Density at 400 nm, Filtered",1153,abs/cm,ABSORPTION PER CENTIMETRE
http://environment.data.gov.uk/water-quality/def/determinands/5948,SI-EC-CD,Suite Indicator : EC-CD,5948,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/5955,SI-G2,Suite Indicator : G2,5955,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/5951,SI-EC-HG,Suite Indicator : EC-HG,5951,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/5964,SI-LIST2E,Suite Indicator : LIST2E,5964,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/9143,HCH Drvd,HCH : Total,9143,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/3912,PCBs DWt,PCB : Total : Dry Wt,3912,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5949,SI-EC-F,Suite Indicator : EC-F,5949,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/6839,Oil&GrsDWtEx,"Oil and Grease, Extractable : Dry Wt",6839,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5961,SI-KEY,Suite Indicator : KEY,5961,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/8247,Matter-TolDW,Substances Extractable by Toluene : Dry Wt,8247,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5962,SI-LIST1,Suite Indicator : LIST1,5962,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/5933,Sieved < 63,"Preparation : Metals, Sieved <63 um",5933,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/9297,Exby PetEthr,Substances Extractable by Petroleum ether : Dry Wt,9297,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5960,SI-HARM,Suite Indicator : HARM,5960,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/8063,PumpingLevel,"Borehole : Water level, pumping",8063,m,METRE
http://environment.data.gov.uk/water-quality/def/determinands/8062,Rest Level,"Borehole : Water level, at rest",8062,m,METRE
http://environment.data.gov.uk/water-quality/def/determinands/5934,Sieved < 63,"Preparation : Organics, Sieved <63 um",5934,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/8060,Survey No.,Survey number,8060,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/0739,Glycols,Glycols: Total,0739,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/5950,SI-EC-HCH,Suite Indicator : EC-HCH,5950,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/5956,SI-G3,Suite Indicator : G3,5956,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/8064,Pest EC-SW,Pesticides : Total (EC-SW),8064,ug/l,MICROGRAM PER LITRE
